time,temp_cmx,temp_cmy,temp_cmz,temp_q[Link 0],temp_q[Link 1],temp_q[Link 2],temp_q[Link 3],temp_q[Link 4],temp_q[Link 5],temp_q[reflex_col:base],temp_q[reflex_col:pad],temp_q[reflex_col:swivel_1],temp_q[reflex_col:proximal_1],temp_q[reflex_col:distal_1],temp_q[reflex_col:distal_pad_1],temp_q[reflex_col:proximal_pad_1],temp_q[reflex_col:swivel_2],temp_q[reflex_col:proximal_2],temp_q[reflex_col:distal_2],temp_q[reflex_col:distal_pad_2],temp_q[reflex_col:proximal_pad_2],temp_q[reflex_col:proximal_3],temp_q[reflex_col:distal_3],temp_q[reflex_col:distal_pad_3],temp_q[reflex_col:proximal_pad_3],temp_dq[Link 0],temp_dq[Link 1],temp_dq[Link 2],temp_dq[Link 3],temp_dq[Link 4],temp_dq[Link 5],temp_dq[reflex_col:base],temp_dq[reflex_col:pad],temp_dq[reflex_col:swivel_1],temp_dq[reflex_col:proximal_1],temp_dq[reflex_col:distal_1],temp_dq[reflex_col:distal_pad_1],temp_dq[reflex_col:proximal_pad_1],temp_dq[reflex_col:swivel_2],temp_dq[reflex_col:proximal_2],temp_dq[reflex_col:distal_2],temp_dq[reflex_col:distal_pad_2],temp_dq[reflex_col:proximal_pad_2],temp_dq[reflex_col:proximal_3],temp_dq[reflex_col:distal_3],temp_dq[reflex_col:distal_pad_3],temp_dq[reflex_col:proximal_pad_3],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_t[0],temp_q[q[0]],temp_q[q[1]],temp_q[q[2]],temp_q[q[3]],temp_q[q[4]],temp_q[q[5]],temp_q[q[6]],temp_q[q[7]],temp_q[q[8]],temp_q[q[9]],temp_q[q[10]],temp_q[q[11]],temp_q[q[12]],temp_q[q[13]],temp_q[q[14]],temp_q[q[15]],temp_q[q[16]],temp_q[q[17]],temp_q[q[18]],temp_q[q[19]],temp_q[q[20]],temp_q[q[21]],temp_dq[dq[0]],temp_dq[dq[1]],temp_dq[dq[2]],temp_dq[dq[3]],temp_dq[dq[4]],temp_dq[dq[5]],temp_dq[dq[6]],temp_dq[dq[7]],temp_dq[dq[8]],temp_dq[dq[9]],temp_dq[dq[10]],temp_dq[dq[11]],temp_dq[dq[12]],temp_dq[dq[13]],temp_dq[dq[14]],temp_dq[dq[15]],temp_dq[dq[16]],temp_dq[dq[17]],temp_dq[dq[18]],temp_dq[dq[19]],temp_dq[dq[20]],temp_dq[dq[21]],temp_comx,temp_comy,temp_comz,temp_x,temp_y,temp_z,temp_rx,temp_ry,temp_rz,temp_dx,temp_dy,temp_dz,temp_wx,temp_wy,temp_wz,loop_time,dt,robotname
0.96,0.0123888235957,-0.136405501269,0.128165572376,0.0219876343114,-0.145864263757,0.196549086437,3.14203569347,0.0286409527994,3.13504815177,0.0,0.0,-0.00487338549161,1.96039175668,0.0243100670061,0.0,0.0,0.000644376488489,1.90333812053,0.04644573397,0.0,0.0,1.95881085409,0.0091670441382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142895702914,-0.569340989466,16.6943991422,-0.221964471657,0.229274664602,2.27227153071,0.00878177040378,1.17804121659,-0.0486201340122,1.46330939736,-0.09289146794,2.37189145913,-0.0183340882764,0.0219509872652,-0.14589581432,0.196559224083,3.14203569271,0.0285666759379,3.13452312847,0.0,0.0,-0.00487338608701,1.93940931166,0.0245613232538,0.0,0.0,0.000997424745225,1.89077398149,0.046859033935,0.0,0.0,1.93019067173,0.00916704397425,0.0,0.0,0.00639503557827,0.00583598379864,0.000524547812874,-4.27037076129e-08,1.34557725072e-06,0.0656073067204,0.0,0.0,6.99938943536e-08,1.95831141944,-4.79545372301e-08,0.0,0.0,-5.13251630855e-08,1.20171757956,-6.13318174025e-08,0.0,0.0,2.5752903208,4.08826990039e-08,0.0,0.0,-0.00583150523123,0.0720045225129,0.0538378023458,-0.051115594226,0.0144635554759,0.0287258168105,-0.00972520782285,0.176034816383,-0.0835166356656,-0.072059761577,-0.0237266430444,0.103006285699,-0.741663126488,0.717223737812,0.0303683476546,0.0163309574127,0.01,reflex_col
0.97,0.0124233480985,-0.136402782814,0.128249094902,0.021984418675,-0.145831389005,0.196538573816,3.14203569283,0.0286515330863,3.1356889097,0.0,0.0,-0.00487338492582,1.98064124398,0.0243100664664,0.0,0.0,0.000644376419208,1.92198875936,0.0444434315089,0.0,0.0,1.99037212754,0.00885573709261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648587368913,-0.774355685714,17.2497572829,-0.221964919152,0.223994941859,1.76689330211,0.00878176939304,1.0767937801,-0.0486201329328,1.37005620321,-0.0888868630179,2.05627872464,-0.0177114741852,0.0219876343114,-0.145864263757,0.196549086437,3.14203569347,0.0286409527994,3.13504815177,0.0,0.0,-0.00487338549161,1.96039175668,0.0243100670061,0.0,0.0,0.000644376488489,1.90333812053,0.04644573397,0.0,0.0,1.95881085409,0.0091670441382,0.0,0.0,0.000617860434026,0.00548325449519,0.00340386430791,2.95107344577e-08,7.74048419328e-07,0.100142946738,0.0,0.0,8.68093203905e-08,2.12739921539,-5.65311757406e-08,0.0,0.0,-1.83745560694e-08,1.38959682292,-7.51567514889e-08,0.0,0.0,2.86026489813,1.98141312246e-08,0.0,0.0,-0.00651999577995,0.0717571098839,0.0549062932833,-0.0519656794015,0.0139980984742,0.0305997126453,-0.0183225882384,0.182894674546,-0.0839328825626,-0.0691455692126,-0.0310397391778,0.107957349417,-0.888352160822,0.713664996479,0.025751039097,0.0177891254425,0.01,reflex_col
0.98,0.0124594246745,-0.136404968183,0.128403125751,0.0219843812624,-0.14580751418,0.196602670312,3.14203569133,0.0286515374702,3.13624964589,0.0,0.0,-0.00487338436675,1.99882213008,0.0243100659065,0.0,0.0,0.000644376784666,1.94334357526,0.0441409038116,0.0,0.0,2.02248583983,0.00885573684305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0648584240233,-0.72625894692,15.6984745724,-0.221965192782,0.223990429299,1.59234603885,0.00878176908488,0.98588934959,-0.0486201318131,1.26328212368,-0.0882818076232,1.73514160175,-0.0177114736861,0.021984418675,-0.145831389005,0.196538573816,3.14203569283,0.0286515330863,3.1356889097,0.0,0.0,-0.00487338492582,1.98064124398,0.0243100664664,0.0,0.0,0.000644376419208,1.92198875936,0.0444434315089,0.0,0.0,1.99037212754,0.00885573709261,0.0,0.0,-0.00129891675437,0.00588964555188,-0.00162067967388,-1.15902936594e-07,-4.22609192765e-08,0.118646012534,0.0,0.0,8.76500017817e-08,1.93586978832,-5.44857878815e-08,0.0,0.0,2.83419241223e-08,2.18371286047,-1.39957662348e-07,0.0,0.0,3.20158350825,-9.88184201134e-09,0.0,0.0,-0.00712321788764,0.0714665633071,0.0558908217667,-0.0527106537552,0.0134825545779,0.032399039291,-0.027494296555,0.189103590089,-0.0844245491147,-0.0539748471449,-0.0269833560207,0.0917766846241,-0.885044052269,0.60381072661,0.0283673999627,0.0182619094849,0.01,reflex_col
0.99,0.0125302768651,-0.136329485701,0.128917319249,0.0220086889616,-0.14569346937,0.197115987727,3.14190282249,0.0285175397315,3.13701019033,0.0,0.0,-0.00479689812777,2.0149095463,0.024310065269,0.0,0.0,0.000958497872689,1.95678482731,0.0437156920597,0.0,0.0,2.03589843533,0.0135603725775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.594732937533,-2.90705325796,7.50907163092,-0.155538546062,0.290995460606,0.89881908897,0.00915997580924,0.905452268485,-0.048620130538,1.19607586346,-0.0874313841194,1.6010156467,-0.027120745155,0.0219843812624,-0.14580751418,0.196602670312,3.14203569133,0.0286515374702,3.13624964589,0.0,0.0,-0.00487338436675,1.99882213008,0.0243100659065,0.0,0.0,0.000644376784666,1.94334357526,0.0441409038116,0.0,0.0,2.02248583983,0.00885573684305,0.0,0.0,1.13728383477e-07,0.00421488990632,0.0106907147597,-2.35258725368e-07,4.13287824877e-07,0.108066766285,0.0,0.0,8.78975769487e-08,1.73101813835,-5.56565822318e-08,0.0,0.0,5.60014820875e-08,2.26806682379,-0.0758773619803,0.0,0.0,3.17797101808,-3.17662944838e-08,0.0,0.0,-0.00735885500964,0.0714004775202,0.0564566374486,-0.052993960649,0.0132670619617,0.0334312916323,-0.0332071933113,0.192015925448,-0.0844705660679,-0.00397345160771,-0.00270237748775,0.0208016730207,-0.215033145815,0.0460135221798,0.0396597071302,0.0277450084686,0.01,reflex_col
1.0,0.0125908220085,-0.136288405144,0.129178314024,0.0220199269633,-0.145619623473,0.197384365522,3.14190282142,0.0285535349291,3.13766391438,0.0,0.0,-0.00479689765878,2.02814294622,0.0264634740056,0.0,0.0,0.000821615165906,1.95726011435,0.0435585879489,0.0,0.0,2.03553190732,0.0135603723078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.357126767422,-1.64760263463,11.9641422253,-0.15553975966,0.267976778236,1.33201999704,0.00894211997817,0.839285268883,-0.0529269480112,1.19369942825,-0.0871171758979,1.60468092681,-0.0271207446155,0.0220086889616,-0.14569346937,0.197115987727,3.14190282249,0.0285175397315,3.13701019033,0.0,0.0,-0.00479689812777,2.0149095463,0.024310065269,0.0,0.0,0.000958497872689,1.95678482731,0.0437156920597,0.0,0.0,2.03589843533,0.0135603725775,0.0,0.0,0.00408345686567,0.0203205019407,0.0669220749876,3.4685053291e-07,4.73772805362e-08,0.139394768946,0.0,0.0,9.27501201554e-08,1.62137750669,-4.88826263911e-08,0.0,0.0,-0.060653588243,0.0267778191313,-8.36384958965e-08,0.0,0.0,-0.0360913555693,-3.87930358114e-08,0.0,0.0,-0.00738144588066,0.0713704163494,0.0564439611779,-0.052998478537,0.0131916523234,0.0334974762795,-0.0345387659967,0.192025745707,-0.0842572325554,-0.00329104945369,-0.00392314711063,-0.000609076425179,-0.0433842646103,-0.0184763915221,0.0246465364857,0.0408520698547,0.01,reflex_col
1.01,0.0126375582816,-0.136314294262,0.129193222259,0.022019960711,-0.145628359238,0.197368366304,3.14190282194,0.0285729920583,3.13809224677,0.0,0.0,-0.00474936012713,2.04188884765,0.0264634734186,0.0,0.0,0.00182744043768,1.95775518932,0.0433050531344,0.0,0.0,2.03590585022,0.0135603719778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.154703739824,-1.26401258334,13.5905829572,-0.15553772007,0.263273072499,0.648352381713,0.0104672787191,0.770555761763,-0.0529269468373,1.19122405341,-0.0866101062687,1.6009414978,-0.0271207439555,0.0220199269633,-0.145619623473,0.197384365522,3.14190282142,0.0285535349291,3.13766391438,0.0,0.0,-0.00479689765878,2.02814294622,0.0264634740056,0.0,0.0,0.000821615165906,1.95726011435,0.0435585879489,0.0,0.0,2.03553190732,0.0135603723078,0.0,0.0,0.00114545153472,0.00403348358284,0.00895514866221,3.65841144715e-07,0.000502442337055,0.0633906064863,0.0,0.0,7.89231022619e-08,1.46454590865,-5.5909178176e-08,0.0,0.0,0.00687843964612,0.0291649112271,-9.46493500138e-08,0.0,0.0,0.0222503089788,-3.53968953731e-08,0.0,0.0,-0.00738886793404,0.0713594615066,0.0564134103415,-0.0529912803053,0.0131730153248,0.0334573460488,-0.0345872158595,0.191752349134,-0.0841212351648,0.00294799572718,0.000821145247761,-0.00345499897065,0.00982794664514,-0.0208700657318,0.0120925771587,0.0369079113007,0.01,reflex_col
1.02,0.0126909907313,-0.136356227058,0.129158491634,0.0220263071495,-0.145656071522,0.197291749296,3.14189971837,0.0285867647267,3.13847790289,0.0,0.0,-0.0047493597967,2.05416709774,0.0264634728109,0.0,0.0,0.00256949112267,1.96519546833,0.0322229697968,0.0,0.0,2.03999995922,0.00688452372331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.754202919362,-0.428148524328,13.9199564901,-0.153978016431,0.256391931694,1.55894304974,0.0116482857769,0.709164511287,-0.0529269456219,1.15402265835,-0.0644459395936,1.56000040777,-0.0137690474466,0.0220199608924,-0.145632186023,0.197362000978,3.14190282196,0.0285738442174,3.13809224971,0.0,0.0,-0.00474936011709,2.04318464574,0.0264634733604,0.0,0.0,0.00185296728763,1.9577688499,0.0433050530492,0.0,0.0,2.03591443031,0.0135603719461,0.0,0.0,1.81418849871e-07,-0.00382678530357,-0.0063653255567,1.96047740213e-08,0.000852159155884,2.94129136586e-06,0.0,0.0,1.00377740363e-08,1.29579826946,-5.82768526769e-08,0.0,0.0,0.0255268499567,0.0136605850611,-8.51960085518e-08,0.0,0.0,0.00858009471687,-3.16961108306e-08,0.0,0.0,-0.00742943452238,0.0713537229645,0.0563671031466,-0.0530292098021,0.0131753072469,0.0333854613387,-0.0342512987026,0.191626796931,-0.084101446645,-0.0157664702642,0.00111279311884,-0.00741052983419,0.0574914010434,-0.0409779621791,-0.0237649483136,0.0326030254364,0.01,reflex_col
1.03,0.0127063466202,-0.136385834918,0.129129387667,0.0220367739728,-0.14568374243,0.197256762703,3.14181605899,0.0286458372239,3.1385884856,0.0,0.0,-0.00467541513556,2.05419746207,0.0275008025033,0.0,0.0,0.00263138182026,1.9659240611,0.0322229692512,0.0,0.0,2.04004784375,0.00688452358539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326778847508,-0.717910860248,13.5680987366,-0.112159960588,0.221044677631,1.50367318777,0.011629101343,0.709012689664,-0.0550016050065,1.15037969448,-0.0644459385024,1.55952156245,-0.0137690471708,0.0220252889609,-0.145661143717,0.197284862851,3.14181605837,0.0286452471016,3.13849866278,0.0,0.0,-0.00467541538963,2.05397754169,0.0275008029899,0.0,0.0,0.00256949112751,1.9658482863,0.0322229697835,0.0,0.0,2.03994954353,0.00688452379396,0.0,0.0,-0.00101818859524,-0.00507219455116,-0.00688644505591,-0.0836600002564,0.0584823746976,0.0207598964614,0.0,0.0,0.073944407064,-0.189556056499,1.03733024111,0.0,0.0,4.82371112498e-09,0.652818001888,-1.32690699539e-08,0.0,0.0,-0.0504156964248,7.06505320219e-08,0.0,0.0,-0.00742725235753,0.0713211903238,0.0563508291091,-0.0530159925093,0.0131379019612,0.0333596319273,-0.0341899235974,0.191507047986,-0.083954843895,0.000605624823185,-0.00215146333593,-0.0011430069938,-0.00143312609189,-0.00897488302399,-0.000214867296719,0.0370800495148,0.01,reflex_col
1.04,0.0127161322228,-0.136403997422,0.129125706351,0.0220362994562,-0.145696055201,0.197246433928,3.14162076232,0.0287421845405,3.13880931021,0.0,0.0,-0.00404434442982,2.05548796961,0.0256215693582,0.0,0.0,0.00268096930605,1.96953305528,0.0302212415519,0.0,0.0,2.04307658022,0.00098577197894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54670934662,-0.612523223404,13.6043716388,-0.0145149925485,0.178676065885,1.39327888782,0.0107036442193,0.702560151966,-0.0512431387164,1.13233472361,-0.0604424831037,1.52923419779,-0.00197154395788,0.0220367732029,-0.145684323861,0.19725653988,3.14181605926,0.0286458380145,3.13860862294,0.0,0.0,-0.00467541507304,2.05420544748,0.0275008024369,0.0,0.0,0.002642416427,1.96592406105,0.032222969178,0.0,0.0,2.04005353349,0.00688452356394,0.0,0.0,-7.69885866056e-07,-0.000581430891082,-0.000222823038199,2.69584383038e-07,7.90647567726e-07,0.0201373379464,0.0,0.0,6.25152276519e-08,0.00798540867199,-6.63517258619e-08,0.0,0.0,0.0110346067423,-5.67143902154e-08,-7.32006697724e-08,0.0,0.0,0.005689738052,-2.14564737358e-08,0.0,0.0,-0.0074054028065,0.0713031102674,0.0563498123364,-0.0529893717453,0.0131159778727,0.0333588832418,-0.0342008431494,0.191507544317,-0.0838725037933,-0.00123249180841,-0.00234444451689,0.000322521547918,0.0030902916918,0.00423777538571,0.0172862947753,0.036248922348,0.01,reflex_col
1.05,0.0127181139068,-0.136414758995,0.129125658293,0.0220379230147,-0.145703619841,0.197246129454,3.14162076441,0.0287421923501,3.13889729977,0.0,0.0,-0.00404434396883,2.05566146831,0.0256215687396,0.0,0.0,0.0027021420501,1.96942259832,0.0302212408797,0.0,0.0,2.04305501019,0.0009857718899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332548336171,-0.751180376378,13.5623400606,-0.0145116122803,0.178676298058,1.34929496446,0.0107373408756,0.701692658442,-0.0512431374791,1.13288700841,-0.0604424817594,1.52944989812,-0.0019715437798,0.0220374783236,-0.145697131125,0.197246234854,3.14162076267,0.028742185387,3.13882868318,0.0,0.0,-0.00404434434566,2.05552671988,0.0256215692964,0.0,0.0,0.00268096938653,1.96953305519,0.0302212414837,0.0,0.0,2.04307658029,0.000985771969159,0.0,0.0,0.00117886741095,-0.0010759238715,-0.000199074117209,3.47737112998e-07,8.46548354199e-07,0.0193729730373,0.0,0.0,8.41609023582e-08,0.0387502745359,-6.18175395942e-08,0.0,0.0,8.04811255271e-08,-8.50876714101e-08,-6.81649235873e-08,0.0,0.0,6.61361019035e-08,-9.78223481173e-09,0.0,0.0,-0.00740685270306,0.0712869892021,0.05634794364,-0.0529889460834,0.0130983849711,0.0333570210427,-0.0342122670518,0.19149490003,-0.0838460839265,0.000672329336143,-0.000796607511026,-0.000435660019979,-0.00131446659281,-0.00349040407339,-0.00143955853452,0.038281917572,0.01,reflex_col
1.06,0.0127183083366,-0.136419640653,0.129125430384,0.0220379178861,-0.145705555734,0.197245812286,3.14162076521,0.0287422000049,3.13897031568,0.0,0.0,-0.0040443431822,2.05575407299,0.0256215681136,0.0,0.0,0.00270214277657,1.96933656801,0.0302212402054,0.0,0.0,2.04301277961,0.000985771802006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332516898179,-0.813887537969,13.5541185011,-0.0145138725165,0.178674543771,1.25362306926,0.0107373407798,0.701229635036,-0.0512431362271,1.13331715995,-0.0604424804109,1.52987220392,-0.00197154360401,0.0220379224501,-0.14570362021,0.197246128993,3.14162076463,0.0287421931297,3.13891231262,0.0,0.0,-0.00404434388396,2.05566626207,0.0256215686788,0.0,0.0,0.00270214212887,1.96941633471,0.0302212408117,0.0,0.0,2.04305378911,0.000985771880424,0.0,0.0,-5.64650353966e-07,-3.69511451968e-07,-4.60648767764e-07,2.19320620982e-07,7.7958810031e-07,0.015012849494,0.0,0.0,8.48735098068e-08,0.00479376019312,-6.07455967524e-08,0.0,0.0,7.87667176114e-08,-0.00626360486761,-6.79696925514e-08,0.0,0.0,-0.00122107452933,-9.47669053517e-09,0.0,0.0,-0.00739577051892,0.0712773833514,0.0563428016349,-0.0529789206394,0.0130898981091,0.033351142116,-0.0342277640509,0.191452093188,-0.0838836372864,0.00156004666049,-0.00065972544057,-0.000601002317247,-0.00262234073331,-0.00523034344225,-0.0051560404175,0.0376451015472,0.01,reflex_col
1.07,0.0127185209289,-0.136422579784,0.129125451353,0.0220379133326,-0.145705562404,0.197245798066,3.14162076541,0.0287422076264,3.13904002372,0.0,0.0,-0.00404434237392,2.05583556569,0.0256215674872,0.0,0.0,0.00270214351156,1.9692657134,0.030221239532,0.0,0.0,2.04296292735,0.000985771713824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.332507986388,-0.814627252098,13.5544448734,-0.0145139484824,0.178672282746,1.21240652008,0.0107373406632,0.700822171556,-0.0512431349744,1.13367143302,-0.060442479064,1.53037072647,-0.00197154342765,0.0220379173901,-0.145705556178,0.197245811486,3.1416207653,0.0287422007543,3.13897852026,0.0,0.0,-0.00404434310085,2.055761455,0.0256215680515,0.0,0.0,0.00270214284381,1.96932861529,0.0302212401383,0.0,0.0,2.04300734714,0.000985771793137,0.0,0.0,-4.96064862825e-07,-4.43866456544e-07,-7.99922622523e-07,8.93912662653e-08,7.49375593385e-07,0.00820457652721,0.0,0.0,8.13477227031e-08,0.00738201199583,-6.20648373337e-08,0.0,0.0,6.72355516295e-08,-0.00795272256792,-6.71514554153e-08,0.0,0.0,-0.00543246466764,-8.86890686932e-09,0.0,0.0,-0.0073813925657,0.071269579746,0.0563355448041,-0.0529657646148,0.0130834921632,0.0333427707682,-0.0342511788299,0.191388171882,-0.0839335442159,0.00126028456826,-0.000762948695479,-0.000798994326486,-0.00335176942353,-0.00704108903095,-0.00380196101411,0.0376710891724,0.01,reflex_col
1.08,0.0127169872865,-0.136427707495,0.129096537353,0.0220360640692,-0.145709050342,0.197212523529,3.14162076608,0.0287422141226,3.13908462834,0.0,0.0,-0.00404434171487,2.05590504441,0.0256215669434,0.0,0.0,0.00271780778266,1.96922758521,0.0302212389515,0.0,0.0,2.04288766012,0.00098577163256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323253191823,-0.763946041714,14.290232434,-0.0145145591915,0.178669570527,1.19495532567,0.0107622700177,0.700474777932,-0.0512431338869,1.13386207396,-0.0604424779029,1.53112339875,-0.00197154326512,0.022037912872,-0.145705563087,0.197245797232,3.14162076544,0.0287422083917,3.13904659096,0.0,0.0,-0.00404434229272,2.05584347129,0.0256215674245,0.0,0.0,0.00270214358874,1.96925813835,0.0302212394646,0.0,0.0,2.04295852944,0.000985771705031,0.0,0.0,-4.60673450681e-07,-6.8351195424e-07,-8.33792083309e-07,2.83344491452e-08,7.65375589691e-07,0.00656723807222,0.0,0.0,8.11965379828e-08,0.0079056060734,-6.27089088087e-08,0.0,0.0,7.71811322568e-08,-0.00757504474126,-6.7358229004e-08,0.0,0.0,-0.00439791536544,-8.79175643485e-09,0.0,0.0,-0.00736784876047,0.0712642632982,0.0563136395698,-0.0529503028733,0.0130806753469,0.0333107399412,-0.0341890027969,0.191236685232,-0.0839588234355,0.00176343602258,-0.000353175350428,-0.00349314556708,0.0102981234838,-0.0257865495286,-0.00163544605329,0.0443298816681,0.01,reflex_col
1.09,0.0127173638462,-0.136430507113,0.129079496192,0.02203606038,-0.145709517327,0.197192775534,3.14162076644,0.0287422230464,3.13914094806,0.0,0.0,-0.00404434092143,2.05600839256,0.0256215663108,0.0,0.0,0.00272987012233,1.96919526655,0.0302212382753,0.0,0.0,2.04283788554,0.000985771540931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323264043104,-0.79488821848,13.8327356566,-0.014514252091,0.178667921359,1.16245384324,0.0107814665199,0.699958037176,-0.0512431326217,1.13402366727,-0.0604424765506,1.53162114461,-0.00197154308186,0.0220360637187,-0.145709385221,0.197207753075,3.14162076616,0.0287422150506,3.13908719288,0.0,0.0,-0.00404434164909,2.0559161985,0.0256215668793,0.0,0.0,0.0027178078558,1.96922646964,0.0302212388841,0.0,0.0,2.04288200186,0.000985771623568,0.0,0.0,-3.50459406737e-07,-0.000334878451706,-0.0047704540549,7.30693576467e-08,9.27983866195e-07,0.00256453928441,0.0,0.0,6.57810068186e-08,0.0111540814957,-6.40959891829e-08,0.0,0.0,7.31421440779e-08,-0.00111557259318,-6.74173618567e-08,0.0,0.0,-0.00565826878128,-8.99280556098e-09,0.0,0.0,-0.00735020509574,0.0712593662267,0.0562970504446,-0.0529324770976,0.013078309847,0.0332873877165,-0.0341628932694,0.191110654754,-0.0840064805273,0.00144430682623,-0.0006930145876,-0.00066432711111,-0.00220710260936,-0.00565801767144,-0.00493919025862,0.0413680076599,0.01,reflex_col
1.1,0.0127175734969,-0.136433035207,0.129079542941,0.022036056136,-0.145709524236,0.197192768523,3.14162076654,0.0287422306771,3.13920087432,0.0,0.0,-0.00404434011408,2.05609332362,0.025621565683,0.0,0.0,0.00272987087191,1.96912680822,0.0302212376021,0.0,0.0,2.04279657639,0.00098577145306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323237483893,-0.794866720662,13.8203971122,-0.0145151912612,0.178666297694,1.14196489559,0.0107814664279,0.699533381912,-0.0512431313661,1.13436595891,-0.0604424752043,1.53203423608,-0.00197154290612,0.0220360599892,-0.145709518003,0.19719277457,3.14162076641,0.0287422238181,3.13914736743,0.0,0.0,-0.00404434084081,2.05601486172,0.0256215662479,0.0,0.0,0.0027298701992,1.96918945903,0.0302212382079,0.0,0.0,2.04283398547,0.000985771532036,0.0,0.0,-3.90775550245e-07,-6.75728044269e-07,-9.63213540766e-07,-2.42475595804e-08,7.71624876165e-07,0.00641937912946,0.0,0.0,8.06222319939e-08,0.00646915647292,-6.29950488796e-08,0.0,0.0,7.68695506264e-08,-0.0058075142611,-6.73827675558e-08,0.0,0.0,-0.00390007239842,-8.89378344755e-09,0.0,0.0,-0.00733780120445,0.071252544304,0.0562903355168,-0.0529209846545,0.0130726149279,0.0332796287587,-0.0341848780208,0.191051189747,-0.0840490202536,0.00121183640922,-0.000653612352386,-0.000718861336596,-0.003051775303,-0.00636006094785,-0.00353211507249,0.0392928123474,0.01,reflex_col
